10,13,468,0,108,81,1,1,1
11,4,139,978,175,102,1,1,1
11,9,427,294,164,157,1,1,1
11,6,140,738,189,197,1,1,1
11,5,463,891,141,149,1,1,1
11,8,191,498,112,149,1,1,1
11,7,464,624,130,142,1,1,1
11,10,140,170,199,193,1,1,1
11,11,447,122,148,159,1,1,1
11,12,128,1,178,155,1,1,1
11,13,458,0,117,111,1,1,1
12,4,148,1009,169,70,1,1,1
12,9,427,323,168,157,1,1,1
12,6,141,769,185,191,1,1,1
12,5,465,919,140,150,1,1,1
12,8,193,526,117,151,1,1,1
12,7,465,652,132,143,1,1,1
12,10,142,199,198,194,1,1,1
12,11,451,152,145,156,1,1,1
12,12,128,10,180,180,1,1,1
12,13,459,0,115,140,1,1,1
13,4,165,1036,145,43,1,1,1
13,9,424,354,162,156,1,1,1
13,6,140,796,189,195,1,1,1
13,5,462,942,138,138,1,1,1
13,8,191,562,116,142,1,1,1
13,7,460,681,129,144,1,1,1
13,10,141,235,196,194,1,1,1
13,11,443,185,147,157,1,1,1
13,12,127,48,177,173,1,1,1
13,13,454,36,114,140,1,1,1
13,14,186,0,92,41,1,1,1
14,9,417,385,165,156,1,1,1
14,6,136,834,189,190,1,1,1
14,5,456,973,140,107,1,1,1
14,8,184,594,116,141,1,1,1
14,7,454,710,127,145,1,1,1
14,10,133,265,194,188,1,1,1
14,11,437,216,141,156,1,1,1
14,12,122,81,175,166,1,1,1
14,13,443,64,116,141,1,1,1
14,14,168,0,132,71,1,1,1
14,4,175,1063,38,17,1,1,1
15,9,413,416,164,154,1,1,1
15,6,134,866,190,187,1,1,1
15,5,468,1003,122,76,1,1,1
15,8,183,625,111,140,1,1,1
15,7,453,740,126,144,1,1,1
15,10,131,297,195,186,1,1,1
15,11,427,244,152,153,1,1,1
15,12,116,107,178,172,1,1,1
15,13,439,92,120,137,1,1,1
15,14,131,0,194,100,1,1,1
15,15,483,0,47,29,1,1,1
16,9,416,447,163,153,1,1,1
16,6,133,896,190,184,1,1,1
16,5,486,1040,73,39,1,1,1
16,8,182,658,117,141,1,1,1
16,7,453,773,129,147,1,1,1
16,10,131,329,196,185,1,1,1
16,11,435,275,145,159,1,1,1
16,12,118,140,177,172,1,1,1
16,13,440,116,121,141,1,1,1
16,14,131,0,203,133,1,1,1
16,15,465,0,123,62,1,1,1
17,9,415,480,166,153,1,1,1
17,6,130,935,193,145,1,1,1
17,8,181,691,116,143,1,1,1
17,7,452,806,129,144,1,1,1
17,10,130,358,196,191,1,1,1
17,11,435,306,140,160,1,1,1
17,12,117,170,177,172,1,1,1
17,13,439,148,119,139,1,1,1
17,14,126,1,207,162,1,1,1
17,15,454,0,136,92,1,1,1
18,9,416,512,168,156,1,1,1
18,6,131,964,188,116,1,1,1
18,8,182,727,115,146,1,1,1
18,7,454,840,129,149,1,1,1
18,10,130,394,198,187,1,1,1
18,11,438,333,139,165,1,1,1
18,12,118,199,179,178,1,1,1
18,13,443,182,117,135,1,1,1
18,14,125,1,209,190,1,1,1
18,15,455,1,140,118,1,1,1
19,9,419,547,167,154,1,1,1
19,6,167,1006,154,73,1,1,1
19,8,180,762,114,146,1,1,1
19,7,455,876,131,150,1,1,1
19,10,132,428,186,183,1,1,1
19,11,439,366,143,167,1,1,1
19,12,120,232,179,176,1,1,1
19,13,445,216,120,137,1,1,1
19,14,128,31,208,195,1,1,1
19,15,460,1,138,152,1,1,1
20,9,416,581,169,161,1,1,1
20,8,177,793,115,154,1,1,1
20,7,453,912,130,154,1,1,1
20,10,130,464,198,185,1,1,1
20,11,440,404,149,164,1,1,1
20,12,116,265,179,178,1,1,1
20,13,443,249,120,135,1,1,1
20,14,125,61,210,197,1,1,1
20,15,458,19,144,166,1,1,1
20,6,162,1040,90,40,1,1,1
20,16,195,0,109,21,1,1,1
21,9,413,611,171,163,1,1,1
21,8,172,827,119,156,1,1,1
21,7,450,945,131,134,1,1,1
21,10,125,499,201,182,1,1,1
21,11,436,436,146,165,1,1,1
21,12,112,295,183,180,1,1,1
21,13,442,280,123,136,1,1,1
21,14,122,91,211,197,1,1,1
21,15,456,37,146,181,1,1,1
21,16,180,0,134,49,1,1,1
22,9,413,645,165,160,1,1,1
22,8,173,866,114,149,1,1,1
22,7,450,973,131,106,1,1,1
22,10,124,530,200,187,1,1,1
22,11,432,469,144,159,1,1,1
22,12,112,326,179,177,1,1,1
22,13,439,310,123,139,1,1,1
22,14,121,122,211,199,1,1,1
22,15,453,70,147,176,1,1,1
22,16,178,1,136,79,1,1,1
23,9,411,667,164,166,1,1,1
23,8,171,895,113,150,1,1,1
23,7,449,1000,131,80,1,1,1
23,10,121,557,200,183,1,1,1
23,11,430,497,144,159,1,1,1
23,12,108,361,179,167,1,1,1
23,13,436,338,121,140,1,1,1
23,14,116,153,210,195,1,1,1
23,15,450,100,141,172,1,1,1
23,16,139,1,174,104,1,1,1
23,17,468,0,59,36,1,1,1
24,9,410,695,168,165,1,1,1
24,8,170,926,116,149,1,1,1
24,7,454,1029,95,51,1,1,1
24,10,117,588,201,180,1,1,1
24,11,430,525,143,160,1,1,1
24,12,105,389,180,171,1,1,1
24,13,433,366,122,136,1,1,1
24,14,114,180,209,196,1,1,1
24,15,442,131,151,172,1,1,1
24,16,130,0,198,132,1,1,1
24,17,462,0,87,65,1,1,1
25,9,410,724,168,167,1,1,1
25,8,172,952,115,128,1,1,1
25,10,120,618,199,181,1,1,1
25,11,428,553,143,160,1,1,1
25,12,107,419,179,174,1,1,1
25,13,433,394,121,137,1,1,1
25,14,114,212,209,195,1,1,1
25,15,444,158,147,173,1,1,1
25,16,131,0,196,163,1,1,1
25,17,440,0,126,91,1,1,1
25,7,477,1058,48,22,1,1,1
26,9,409,756,164,163,1,1,1
26,8,172,981,107,99,1,1,1
26,10,119,647,200,184,1,1,1
26,11,430,582,140,160,1,1,1
26,12,106,449,180,171,1,1,1
26,13,431,424,122,135,1,1,1
26,14,112,244,209,195,1,1,1
26,15,440,184,143,177,1,1,1
26,16,129,2,194,193,1,1,1
26,17,426,1,140,122,1,1,1
27,9,408,784,164,164,1,1,1
27,8,175,1010,102,70,1,1,1
27,10,118,676,199,181,1,1,1
27,11,429,611,142,161,1,1,1
27,12,105,477,179,169,1,1,1
27,13,432,450,119,142,1,1,1
27,14,112,268,211,200,1,1,1
27,15,440,217,146,169,1,1,1
27,16,130,26,193,198,1,1,1
27,17,423,1,143,152,1,1,1
28,9,408,815,167,164,1,1,1
28,8,200,1043,64,36,1,1,1
28,10,121,707,200,179,1,1,1
28,11,431,642,144,159,1,1,1
28,12,109,509,179,174,1,1,1
28,13,435,484,118,135,1,1,1
28,14,116,301,210,198,1,1,1
28,15,443,248,143,175,1,1,1
28,16,134,65,193,190,1,1,1
28,17,430,23,142,162,1,1,1
28,18,165,0,125,32,1,1,1
29,9,409,848,166,168,1,1,1
29,10,121,740,199,176,1,1,1
29,11,428,676,147,161,1,1,1
29,12,108,541,180,174,1,1,1
29,13,431,519,124,132,1,1,1
29,14,119,337,208,195,1,1,1
29,15,446,284,144,171,1,1,1
29,16,137,100,195,188,1,1,1
29,17,430,57,143,163,1,1,1
29,18,136,0,167,67,1,1,1
30,9,408,881,164,167,1,1,1
30,10,117,774,202,179,1,1,1
30,11,428,708,143,161,1,1,1
30,12,108,575,178,173,1,1,1
30,13,433,552,119,134,1,1,1
30,14,117,374,208,191,1,1,1
30,15,443,317,142,169,1,1,1
30,16,135,126,192,194,1,1,1
30,17,428,86,143,168,1,1,1
30,18,132,0,170,99,1,1,1
31,9,409,913,168,167,1,1,1
31,10,119,806,200,176,1,1,1
31,11,428,739,146,162,1,1,1
31,12,106,606,182,173,1,1,1
31,13,436,588,116,126,1,1,1
31,14,119,400,207,196,1,1,1
31,15,446,354,142,163,1,1,1
31,16,137,160,192,189,1,1,1
31,17,430,113,145,166,1,1,1
31,18,133,0,178,124,1,1,1
31,19,435,1,111,37,1,1,1
32,9,412,944,165,134,1,1,1
32,10,123,838,198,176,1,1,1
32,11,431,773,144,161,1,1,1
32,12,112,637,179,174,1,1,1
32,13,437,615,118,133,1,1,1
32,14,125,432,207,195,1,1,1
32,15,448,382,141,166,1,1,1
32,16,143,199,195,183,1,1,1
32,17,436,149,142,162,1,1,1
32,18,136,1,179,160,1,1,1
32,19,442,1,132,68,1,1,1
33,9,436,971,136,109,1,1,1
33,10,120,868,201,177,1,1,1
33,11,431,803,145,162,1,1,1
33,12,110,668,180,173,1,1,1
33,13,437,646,121,131,1,1,1
33,14,122,461,208,196,1,1,1
33,15,449,413,141,165,1,1,1
33,16,143,227,192,183,1,1,1
33,17,434,179,145,162,1,1,1
33,18,133,1,183,188,1,1,1
33,19,442,0,132,95,1,1,1
34,9,439,1002,102,77,1,1,1
34,10,119,900,201,175,1,1,1
34,11,431,833,146,163,1,1,1
34,12,109,698,177,174,1,1,1
34,13,437,675,118,131,1,1,1
34,14,121,494,213,193,1,1,1
34,15,447,443,146,163,1,1,1
34,16,141,253,195,187,1,1,1
34,17,434,203,144,167,1,1,1
34,18,133,16,181,200,1,1,1
34,19,427,1,146,127,1,1,1
35,10,129,932,190,147,1,1,1
35,11,430,864,146,163,1,1,1
35,12,111,729,175,174,1,1,1
35,13,437,706,118,131,1,1,1
35,14,124,524,209,194,1,1,1
35,15,446,475,144,162,1,1,1
35,16,142,286,198,184,1,1,1
35,17,433,235,144,161,1,1,1
35,18,129,49,186,197,1,1,1
35,19,434,6,146,151,1,1,1
35,20,260,1,60,25,1,1,1
35,9,444,1036,92,44,1,1,1
36,10,122,960,198,120,1,1,1
36,11,430,896,146,165,1,1,1
36,12,109,761,177,179,1,1,1
36,13,436,739,119,130,1,1,1
36,14,119,560,209,190,1,1,1
36,15,447,509,142,158,1,1,1
36,16,140,321,195,186,1,1,1
36,17,431,267,143,160,1,1,1
36,18,129,81,185,198,1,1,1
36,19,421,30,151,156,1,1,1
36,9,458,1067,22,13,1,1,1
36,20,161,1,161,56,1,1,1
37,10,126,997,192,83,1,1,1
37,11,429,929,146,150,1,1,1
37,12,107,792,176,179,1,1,1
37,13,435,771,121,129,1,1,1
37,14,116,592,210,187,1,1,1
37,15,447,540,141,157,1,1,1
37,16,136,350,197,183,1,1,1
37,17,431,297,144,161,1,1,1
37,18,121,106,191,198,1,1,1
37,19,421,51,151,165,1,1,1
37,20,143,0,176,82,1,1,1
38,10,146,995,172,85,1,1,1
38,11,428,935,146,145,1,1,1
38,12,106,825,180,179,1,1,1
38,13,435,803,119,129,1,1,1
38,14,115,621,212,193,1,1,1
38,15,446,568,141,161,1,1,1
38,16,129,375,200,188,1,1,1
38,17,428,327,146,160,1,1,1
38,18,120,145,188,193,1,1,1
38,19,420,82,150,162,1,1,1
38,20,135,1,182,110,1,1,1
39,11,433,959,142,121,1,1,1
39,12,105,858,178,181,1,1,1
39,13,434,835,120,129,1,1,1
39,14,116,655,212,191,1,1,1
39,15,448,600,137,160,1,1,1
39,16,134,417,202,183,1,1,1
39,17,430,362,145,155,1,1,1
39,18,121,176,188,192,1,1,1
39,19,419,116,151,160,1,1,1
39,20,131,1,184,144,1,1,1
39,21,496,0,66,22,1,1,1
39,10,235,1060,50,20,1,1,1
40,11,432,993,132,87,1,1,1
40,12,104,889,178,183,1,1,1
40,13,434,866,120,129,1,1,1
40,14,113,688,213,191,1,1,1
40,15,445,633,135,154,1,1,1
40,16,133,444,197,183,1,1,1
40,17,430,390,144,157,1,1,1
40,18,122,205,184,191,1,1,1
40,19,426,142,144,160,1,1,1
40,20,129,1,187,169,1,1,1
40,21,482,0,93,46,1,1,1
41,12,103,914,179,166,1,1,1
41,13,434,898,120,130,1,1,1
41,14,111,722,214,192,1,1,1
41,15,448,663,134,159,1,1,1
41,16,131,476,196,185,1,1,1
41,17,428,417,145,160,1,1,1
41,18,121,234,181,195,1,1,1
41,19,423,169,148,162,1,1,1
41,20,129,22,185,178,1,1,1
41,21,449,1,124,76,1,1,1
41,11,462,1058,50,22,1,1,1
42,12,107,956,179,123,1,1,1
42,13,438,930,118,130,1,1,1
42,14,115,753,212,195,1,1,1
42,15,449,696,138,163,1,1,1
42,16,134,505,199,188,1,1,1
42,17,434,452,143,160,1,1,1
42,18,126,264,187,196,1,1,1
42,19,429,202,146,162,1,1,1
42,20,131,42,186,189,1,1,1
42,21,445,0,134,103,1,1,1
43,12,122,962,159,118,1,1,1
43,13,437,957,119,123,1,1,1
43,14,114,786,214,198,1,1,1
43,15,450,729,138,160,1,1,1
43,16,137,538,196,188,1,1,1
43,17,434,486,146,159,1,1,1
43,18,128,298,183,196,1,1,1
43,19,424,237,154,158,1,1,1
43,20,130,76,191,191,1,1,1
43,21,448,0,137,139,1,1,1
44,12,155,991,106,89,1,1,1
44,13,437,978,117,102,1,1,1
44,14,113,824,214,194,1,1,1
44,15,451,764,136,160,1,1,1
44,16,135,573,204,186,1,1,1
44,17,434,524,147,152,1,1,1
44,18,131,331,181,198,1,1,1
44,19,426,272,152,161,1,1,1
44,20,130,109,197,189,1,1,1
44,21,452,12,134,159,1,1,1
45,13,447,1037,105,43,1,1,1
45,14,113,866,214,186,1,1,1
45,15,449,803,138,157,1,1,1
45,16,137,614,197,184,1,1,1
45,17,435,556,146,157,1,1,1
45,18,132,366,183,201,1,1,1
45,19,432,302,149,164,1,1,1
45,20,133,146,194,190,1,1,1
45,21,453,54,133,154,1,1,1
45,22,178,0,128,39,1,1,1
45,12,170,1061,39,19,1,1,1
46,14,111,893,214,187,1,1,1
46,15,446,836,140,160,1,1,1
46,16,137,643,196,188,1,1,1
46,17,435,594,146,152,1,1,1
46,18,133,401,183,199,1,1,1
46,19,432,342,148,160,1,1,1
46,20,135,185,188,185,1,1,1
46,21,454,86,132,158,1,1,1
46,22,177,1,130,78,1,1,1
47,14,112,911,209,169,1,1,1
47,15,446,869,141,161,1,1,1
47,16,137,680,194,188,1,1,1
47,17,435,625,142,155,1,1,1
47,18,136,443,181,191,1,1,1
47,19,430,384,148,155,1,1,1
47,20,139,226,189,182,1,1,1
47,21,456,127,133,154,1,1,1
47,22,152,1,194,115,1,1,1
48,14,113,934,213,146,1,1,1
48,15,447,900,139,162,1,1,1
48,16,137,708,197,187,1,1,1
48,17,433,653,146,158,1,1,1
48,18,137,470,181,197,1,1,1
48,19,435,411,146,160,1,1,1
48,20,141,255,193,180,1,1,1
48,21,456,157,136,154,1,1,1
48,22,157,0,190,151,1,1,1
48,23,492,0,111,24,1,1,1
49,14,110,958,210,122,1,1,1
49,15,442,920,142,160,1,1,1
49,16,132,738,203,184,1,1,1
49,17,430,682,145,153,1,1,1
49,18,131,500,183,193,1,1,1
49,19,425,437,153,161,1,1,1
49,20,134,285,192,181,1,1,1
49,21,453,185,135,154,1,1,1
49,22,151,4,193,174,1,1,1
49,23,481,1,116,49,1,1,1
50,14,118,989,196,91,1,1,1
50,15,438,929,142,151,1,1,1
50,16,127,766,195,186,1,1,1
50,17,425,708,146,156,1,1,1
50,18,124,527,183,196,1,1,1
50,19,422,465,143,156,1,1,1
50,20,123,307,196,187,1,1,1
50,21,439,212,134,156,1,1,1
50,22,144,25,187,181,1,1,1
50,23,432,2,153,73,1,1,1
51,15,438,951,141,129,1,1,1
51,16,125,795,198,183,1,1,1
51,17,423,735,145,155,1,1,1
51,18,123,555,180,196,1,1,1
51,19,413,492,153,158,1,1,1
51,20,123,338,195,183,1,1,1
51,21,433,239,138,153,1,1,1
51,22,136,58,189,177,1,1,1
51,23,429,1,152,98,1,1,1
51,14,150,1044,113,36,1,1,1
52,15,470,978,76,102,1,1,1
52,16,128,824,195,187,1,1,1
52,17,425,763,143,155,1,1,1
52,18,125,584,179,196,1,1,1
52,19,418,521,145,158,1,1,1
52,20,127,367,192,184,1,1,1
52,21,439,266,134,158,1,1,1
52,22,140,83,189,181,1,1,1
52,23,420,1,160,129,1,1,1
53,16,123,856,199,185,1,1,1
53,17,422,791,145,156,1,1,1
53,18,123,611,178,199,1,1,1
53,19,417,549,145,158,1,1,1
53,20,122,394,196,184,1,1,1
53,21,438,293,132,158,1,1,1
53,22,138,110,187,182,1,1,1
53,23,423,25,157,133,1,1,1
53,15,470,1033,65,47,1,1,1
53,24,176,0,108,19,1,1,1
54,16,121,888,198,185,1,1,1
54,17,420,823,145,153,1,1,1
54,18,119,643,180,198,1,1,1
54,19,412,581,149,157,1,1,1
54,20,121,427,194,181,1,1,1
54,21,432,323,139,158,1,1,1
54,22,132,138,190,183,1,1,1
54,23,422,48,155,137,1,1,1
54,24,170,0,155,44,1,1,1
54,15,482,1067,32,13,1,1,1
55,16,123,899,199,181,1,1,1
55,17,420,858,145,156,1,1,1
55,18,118,677,180,203,1,1,1
55,19,416,615,146,156,1,1,1
55,20,122,464,192,178,1,1,1
55,21,435,356,133,159,1,1,1
55,22,135,172,189,181,1,1,1
55,23,424,82,156,136,1,1,1
55,24,168,1,159,73,1,1,1
56,16,122,930,199,150,1,1,1
56,17,420,900,145,149,1,1,1
56,18,116,711,182,201,1,1,1
56,19,417,649,144,157,1,1,1
56,20,119,498,194,177,1,1,1
56,21,436,389,133,159,1,1,1
56,22,131,207,199,182,1,1,1
56,23,427,109,154,141,1,1,1
56,24,169,1,158,107,1,1,1
57,16,125,962,197,118,1,1,1
57,17,423,930,143,150,1,1,1
57,18,117,744,181,202,1,1,1
57,19,418,682,144,157,1,1,1
57,20,125,526,191,181,1,1,1
57,21,441,426,134,154,1,1,1
57,22,136,243,191,176,1,1,1
57,23,432,141,157,139,1,1,1
57,24,172,1,160,133,1,1,1
58,16,126,995,194,85,1,1,1
58,17,423,946,146,134,1,1,1
58,18,119,778,182,202,1,1,1
58,19,423,716,142,157,1,1,1
58,20,126,560,192,182,1,1,1
58,21,444,459,133,155,1,1,1
58,22,141,277,192,179,1,1,1
58,23,435,173,157,143,1,1,1
58,24,176,31,160,140,1,1,1
58,32,480,0,107,42,1,1,1
59,17,420,965,150,115,1,1,1
59,18,117,806,182,207,1,1,1
59,19,420,748,144,158,1,1,1
59,20,123,592,194,181,1,1,1
59,21,435,486,141,159,1,1,1
59,22,134,304,199,183,1,1,1
59,23,431,206,156,139,1,1,1
59,24,174,60,159,139,1,1,1
59,32,452,0,135,69,1,1,1
59,16,133,1056,166,24,1,1,1
60,17,422,995,141,85,1,1,1
60,18,115,840,183,205,1,1,1
60,19,418,778,143,159,1,1,1
60,20,119,621,192,183,1,1,1
60,21,435,516,138,159,1,1,1
60,22,133,340,198,176,1,1,1
60,23,427,239,158,135,1,1,1
60,24,167,90,165,144,1,1,1
60,32,421,0,160,101,1,1,1
61,18,114,869,183,206,1,1,1
61,19,417,806,143,160,1,1,1
61,20,118,650,195,183,1,1,1
61,21,432,546,140,159,1,1,1
61,22,127,366,201,179,1,1,1
61,23,420,268,166,137,1,1,1
61,24,168,119,162,148,1,1,1
61,32,427,0,159,133,1,1,1
61,17,424,1047,140,33,1,1,1
62,18,114,879,182,201,1,1,1
62,19,416,834,143,162,1,1,1
62,20,117,679,195,184,1,1,1
62,21,431,575,139,158,1,1,1
62,22,132,397,194,177,1,1,1
62,23,419,300,160,134,1,1,1
62,24,168,150,164,145,1,1,1
62,32,419,24,158,136,1,1,1
62,26,201,0,85,35,1,1,1
63,18,113,899,183,181,1,1,1
63,19,410,863,147,167,1,1,1
63,20,114,709,194,184,1,1,1
63,21,429,605,137,158,1,1,1
63,22,128,433,194,172,1,1,1
63,23,417,334,158,132,1,1,1
63,24,161,180,161,149,1,1,1
63,32,413,48,157,140,1,1,1
63,9,152,0,163,64,1,1,1
64,18,111,926,187,154,1,1,1
64,19,413,894,144,164,1,1,1
64,20,111,741,194,185,1,1,1
64,21,428,635,138,157,1,1,1
64,22,127,461,193,175,1,1,1
64,23,417,360,157,133,1,1,1
64,24,160,211,167,147,1,1,1
64,32,408,81,162,140,1,1,1
64,26,147,0,181,100,1,1,1
65,18,118,994,172,86,1,1,1
65,19,416,931,143,149,1,1,1
65,20,116,780,194,180,1,1,1
65,21,431,672,132,156,1,1,1
65,22,132,501,188,166,1,1,1
65,23,420,401,158,128,1,1,1
65,24,166,254,155,138,1,1,1
65,25,420,113,149,142,1,1,1
65,26,149,0,184,133,1,1,1
66,18,175,1024,111,56,1,1,1
66,19,412,961,145,118,1,1,1
66,20,114,811,196,182,1,1,1
66,21,431,703,132,159,1,1,1
66,22,130,531,190,168,1,1,1
66,23,420,433,157,127,1,1,1
66,24,166,284,155,138,1,1,1
66,25,419,144,150,142,1,1,1
66,26,145,1,186,162,1,1,1
66,27,466,0,70,43,1,1,1
67,18,232,1051,60,29,1,1,1
67,19,414,992,141,88,1,1,1
67,20,114,841,194,183,1,1,1
67,21,431,734,131,154,1,1,1
67,22,130,562,191,168,1,1,1
67,23,420,464,157,126,1,1,1
67,24,167,319,155,135,1,1,1
67,25,418,178,150,141,1,1,1
67,26,144,17,188,181,1,1,1
67,27,438,0,100,76,1,1,1
68,19,413,1022,120,58,1,1,1
68,20,115,872,191,183,1,1,1
68,21,432,768,129,149,1,1,1
68,22,130,592,190,168,1,1,1
68,23,421,493,156,126,1,1,1
68,24,167,350,156,134,1,1,1
68,25,417,210,151,138,1,1,1
68,26,147,49,186,181,1,1,1
68,27,413,0,159,106,1,1,1
69,19,416,1049,82,31,1,1,1
69,20,114,901,193,179,1,1,1
69,21,432,791,130,157,1,1,1
69,22,129,623,191,166,1,1,1
69,23,420,524,156,125,1,1,1
69,24,167,381,155,134,1,1,1
69,25,418,242,148,136,1,1,1
69,26,145,80,187,181,1,1,1
69,27,412,0,160,137,1,1,1
70,20,118,932,188,148,1,1,1
70,21,434,826,129,155,1,1,1
70,22,133,654,189,165,1,1,1
70,23,423,556,157,122,1,1,1
70,24,167,409,159,135,1,1,1
70,25,425,268,145,140,1,1,1
70,26,152,108,185,181,1,1,1
70,27,416,13,160,151,1,1,1
70,28,158,0,106,38,1,1,1
71,20,120,961,189,119,1,1,1
71,21,439,859,129,155,1,1,1
71,22,137,687,188,167,1,1,1
71,23,430,587,157,123,1,1,1
71,24,178,441,158,135,1,1,1
71,25,431,302,149,137,1,1,1
71,26,160,139,187,181,1,1,1
71,27,427,42,157,154,1,1,1
71,28,165,0,151,62,1,1,1
72,20,122,997,191,83,1,1,1
72,21,442,891,131,160,1,1,1
72,22,143,720,187,169,1,1,1
72,23,436,620,152,126,1,1,1
72,24,184,475,155,134,1,1,1
72,25,440,335,146,137,1,1,1
72,26,167,173,187,179,1,1,1
72,27,435,81,158,149,1,1,1
72,28,175,0,169,98,1,1,1
73,20,172,1028,124,52,1,1,1
73,21,444,924,132,156,1,1,1
73,22,142,751,192,172,1,1,1
73,23,438,650,150,122,1,1,1
73,24,184,506,156,134,1,1,1
73,25,442,365,146,137,1,1,1
73,26,174,202,183,179,1,1,1
73,27,439,110,160,147,1,1,1
73,28,180,0,171,122,1,1,1
74,20,227,1059,66,21,1,1,1
74,21,447,955,130,125,1,1,1
74,22,147,780,188,176,1,1,1
74,23,441,679,149,128,1,1,1
74,24,187,535,157,135,1,1,1
74,25,446,397,148,135,1,1,1
74,26,170,230,190,181,1,1,1
74,27,443,137,162,149,1,1,1
74,28,175,0,181,148,1,1,1
74,29,483,0,117,47,1,1,1
75,21,448,989,133,91,1,1,1
75,22,150,812,189,179,1,1,1
75,23,439,715,154,127,1,1,1
75,24,192,569,155,135,1,1,1
75,25,450,432,149,134,1,1,1
75,26,183,266,182,180,1,1,1
75,27,450,175,159,145,1,1,1
75,28,184,14,177,168,1,1,1
75,29,481,0,127,82,1,1,1
76,21,465,1016,108,64,1,1,1
76,22,149,844,189,177,1,1,1
76,23,440,756,160,115,1,1,1
76,24,192,598,157,136,1,1,1
76,25,452,461,149,132,1,1,1
76,26,183,294,185,180,1,1,1
76,27,452,203,161,145,1,1,1
76,28,185,41,178,167,1,1,1
76,29,473,0,138,107,1,1,1
77,21,513,1048,54,32,1,1,1
77,22,150,876,190,177,1,1,1
77,23,449,774,149,129,1,1,1
77,24,195,627,158,137,1,1,1
77,25,456,489,148,134,1,1,1
77,26,186,320,186,182,1,1,1
77,27,456,231,160,145,1,1,1
77,28,188,67,180,168,1,1,1
77,29,476,0,140,133,1,1,1
78,22,154,905,191,175,1,1,1
78,23,451,800,151,129,1,1,1
78,24,197,659,158,136,1,1,1
